id,x,y
282,116.4117747,40.03665211
283,116.4117238,40.03644059
284,116.4116808,40.03606273
285,116.4116513,40.03577112
286,116.4115877,40.03557262
287,116.4098875,40.02624262
288,116.4100377,40.02609987
289,116.4102375,40.02592693
290,116.4124911,40.04255202
291,116.4124459,40.04225304
292,116.4124272,40.04210314
293,116.4123789,40.04199431
294,116.4123548,40.04184852
295,116.4123548,40.04171299
296,116.4123226,40.04149738
297,116.4123306,40.04130846
298,116.4123489,40.04127393
299,116.4114338,40.0235231
300,116.4113775,40.02346774
301,116.4113641,40.02342461
302,116.4113788,40.02331164
303,116.4113748,40.02326029
304,116.4113399,40.02319456
305,116.4112662,40.02312575
306,116.4111817,40.02306824
307,116.4110516,40.02302819
308,116.4109175,40.02302305
309,116.4107297,40.02306721
310,116.4106157,40.02308056
311,116.4104347,40.02305489
312,116.4102765,40.02298197
313,116.4101356,40.02295527
314,116.4099841,40.02295321
315,116.4098473,40.02299327
316,116.4097588,40.02304051
317,116.4123036,40.03952666
318,116.4122984,40.03933507
319,116.4122823,40.03921392
320,116.4122046,40.03904142
321,116.4120624,40.03880937
322,116.4120087,40.03863688
323,116.4120061,40.03842536
324,116.4119766,40.03815019
325,116.4119444,40.03784832
326,116.4118693,40.03776207
327,116.4117881,40.0376019
328,116.4473176,40.00226573
329,116.4468817,40.00212367
330,116.4463507,40.00201272
331,116.4460637,40.00186273
332,116.445943,40.00184835
333,116.4457042,40.0018237
334,116.4453448,40.00170453
335,116.4451919,40.00172096
336,116.4450203,40.00207231
337,116.4449184,40.00246269
338,116.4448942,40.00252843
339,116.444854,40.00257774
340,116.4446823,40.00271129
341,116.4445936,40.00326443
342,116.4444409,40.00387008
343,116.4317904,40.00880467
344,116.431899,40.00851572
345,116.432013,40.00839245
346,116.4322249,40.00825275
347,116.4324488,40.00809867
348,116.4325762,40.00799697
349,116.4327238,40.00793226
350,116.4329719,40.00786035
351,116.4331569,40.00780694
352,116.4332468,40.00777715
353,116.433287,40.00774736
354,116.4333273,40.00767032
355,116.4334037,40.00760663
356,116.4334962,40.00753883
357,116.4335499,40.00752342
358,116.4336196,40.00754088
359,116.433806,40.00759225
360,116.4339482,40.007583
361,116.4344015,40.0075491
362,116.4345638,40.00753061
363,116.4346751,40.0075265
364,116.4348829,40.00756246
365,116.435064,40.00755116
366,116.4352088,40.00751315
367,116.4352947,40.00744124
368,116.4353523,40.00739707
369,116.4354663,40.00735906
370,116.4356219,40.00733852
371,116.4358043,40.00734982
372,116.4359545,40.00737447
373,116.4360738,40.0074207
374,116.4361597,40.00750185
375,116.4363582,40.00760663
376,116.43644,40.00762409
377,116.4365754,40.00760765
378,116.4367082,40.00761176
379,116.4367739,40.00764977
380,116.436904,40.0077227
381,116.4370274,40.00776585
382,116.4372102,40.00776969
383,116.4108034,40.03128789
384,116.4107681,40.03112336
385,116.4107568,40.03103737
386,116.4107761,40.03068796
387,116.410776,40.03057156
388,116.4107332,40.03032239
389,116.4106898,40.03014604
390,116.4105825,40.02997763
391,116.4105074,40.02980305
392,116.4104779,40.02964696
393,116.4104611,40.02930809
394,116.4104649,40.02928877
395,116.4110251,40.0345111
396,116.4112662,40.03445773
397,116.4113875,40.03443496
398,116.4171533,40.01599646
399,116.41723,40.01598539
400,116.4172622,40.0159479
401,116.4172702,40.01588268
402,116.4171575,40.01533756
403,116.4113509,40.0342771
404,116.4113684,40.03416825
405,116.4113728,40.03414477
406,116.4113509,40.0342771
407,116.411175,40.034162
408,116.4111624,40.03415211
409,116.4111624,40.03415211
410,116.4113728,40.03414477
411,116.4120225,40.04128169
412,116.4123489,40.04127393
413,116.4477482,40.00178304
414,116.4479178,40.00180094
415,116.4479967,40.00181016
416,116.412226,40.04012361
417,116.412226,40.03995523
418,116.4122904,40.03974577
419,116.4123041,40.03955396
420,116.4299555,40.00896613
421,116.4297862,40.00897953
422,116.4115877,40.03557262
423,116.4118591,40.03555576
424,116.4313021,40.00884934
425,116.4304517,40.00892688
426,116.4299555,40.00896613
427,116.4173051,40.0153363
428,116.4174258,40.01523363
429,116.4177799,40.01518228
430,116.4194187,40.01517817
431,116.4200866,40.01517406
432,116.4208188,40.01514736
433,116.4216261,40.01510216
434,116.422168,40.01507751
435,116.4223986,40.01508162
436,116.4225649,40.01510011
437,116.4227664,40.01507209
438,116.4230614,40.01504333
439,116.4238286,40.01502074
440,116.424399,40.01503063
441,116.4171449,40.01803788
442,116.4170751,40.01794097
443,116.4169973,40.0178321
444,116.4169008,40.01749111
445,116.4166754,40.01649483
446,116.4166057,40.01630379
447,116.416595,40.01616821
448,116.4166138,40.01609221
449,116.4168534,40.01602768
450,116.4087522,40.02214906
451,116.4090097,40.02194581
452,116.4091491,40.02187187
453,116.4092618,40.02187187
454,116.4095783,40.02187392
455,116.4099726,40.02186776
456,116.4102488,40.021839
457,116.4105358,40.02175273
458,116.4109248,40.02175068
459,116.4113888,40.02172397
460,116.4116624,40.02167879
461,116.4119789,40.02162538
462,116.4123732,40.02162744
463,116.4132476,40.02164387
464,116.4138081,40.02161511
465,116.4148107,40.02146938
466,116.4315028,40.00883161
467,116.4313021,40.00884934
468,116.4473176,40.00226573
469,116.4473478,40.00222032
470,116.4473676,40.00219699
471,116.4473869,40.00217529
472,116.4474151,40.00214653
473,116.44751,40.00205891
474,116.4476411,40.00192572
475,116.4477482,40.00178304
476,116.4099357,40.02814816
477,116.4102747,40.02811892
478,116.4101191,40.0292363
479,116.4104649,40.02928877
480,116.4123328,40.04388802
481,116.4124996,40.04369864
482,116.4125747,40.04353026
483,116.4125908,40.04327153
484,116.4125452,40.04293888
485,116.4124996,40.04260828
486,116.4124911,40.04255202
