id,x,y
283,116.442304,39.947528
284,116.441909,39.947788
285,116.441357,39.948147
286,116.44793,39.945456
287,116.448016,39.945479
288,116.448225,39.945573
289,116.448659,39.945813
290,116.448935,39.945957
291,116.448992,39.945987
292,116.449266,39.946071
293,116.449822,39.946192
294,116.450104,39.946237
295,116.450385,39.946255
296,116.462027,39.947826
297,116.462469,39.947881
298,116.462749,39.947934
299,116.460938,39.947688
300,116.461225,39.947822
301,116.461445,39.947856
302,116.447736,39.94552
303,116.44784,39.945471
304,116.44793,39.945456
305,116.460938,39.947688
306,116.46122,39.94762
307,116.462169,39.94767
308,116.462459,39.947781
309,116.462749,39.947934
