x,y
116.255153,39.982619
116.255148,39.982668
116.255133,39.982708
116.255045,39.982859
116.254792,39.9831
116.254611,39.98339
116.254144,39.983881
116.253909,39.984273
116.253794,39.984606
116.253713,39.984875
116.253721,39.984994
116.253731,39.985077
116.253677,39.985253
116.253657,39.98527
116.253402,39.985465
116.253094,39.985812
116.252787,39.986157
116.252738,39.986455
116.252581,39.986776
116.25243,39.98687
116.252143,39.986985
116.251942,39.987009
116.251823,39.986997
116.229276,39.97318
116.22989,39.973164
116.230111,39.973162
116.230795,39.973163
116.231455,39.973164
116.23242,39.973164
116.232778,39.973165
116.234524,39.973184
116.236368,39.973164
116.236931,39.973176
116.238828,39.973163
116.23915,39.973161
116.239387,39.973159
116.282336,39.974145
116.281409,39.973651
116.280976,39.973284
116.280728,39.973155
116.278364,39.972049
116.277509,39.97165
116.27742,39.971608
116.276594,39.97123
116.275774,39.97084
116.275469,39.970692
116.274939,39.970451
116.274549,39.97029
116.274314,39.970208
116.27427,39.970196
116.274028,39.97013
116.273753,39.970078
116.273455,39.970046
116.299062,39.985865
116.299164,39.985791
116.299304,39.985704
116.299422,39.985632
116.299645,39.985476
116.299678,39.985446
116.299697,39.985421
116.299733,39.985361
116.300375,39.985411
116.300773,39.985415
116.301227,39.985425
116.301608,39.985434
116.302116,39.985438
116.30245,39.985441
116.302483,39.985441
116.302923,39.985428
116.303006,39.985421
116.303539,39.985379
116.303586,39.985376
116.303706,39.985367
116.304064,39.985351
116.30454,39.985354
116.304736,39.985355
116.305156,39.985381
116.305485,39.985422
116.305472,39.985683
116.305396,39.986208
116.305293,39.98685
116.305273,39.986991
116.305158,39.987743
116.305129,39.987871
116.305022,39.988525
116.304903,39.989299
116.304885,39.989417
116.304712,39.990526
116.304705,39.990571
116.304681,39.990731
116.304585,39.991412
116.304587,39.991533
116.304632,39.991749
116.299062,39.985865
116.299157,39.985955
116.299235,39.986046
116.299251,39.986071
116.299262,39.986088
116.29932,39.986176
116.299396,39.986337
116.299427,39.986439
116.29946,39.986614
116.299481,39.986797
116.299475,39.986924
116.299469,39.98706
116.299441,39.987614
116.299423,39.987925
116.299397,39.988145
116.299295,39.988864
116.299154,39.989765
116.299099,39.990057
116.251823,39.986997
116.251617,39.987458
116.251564,39.987577
116.251398,39.987895
116.250759,39.989257
116.315188,39.999906
116.315046,39.999905
116.31498,39.999905
116.314742,39.999904
116.313783,39.999888
116.313499,39.999879
116.207491,39.97319
116.207253,39.973191
116.206643,39.973193
116.205707,39.973184
116.205637,39.973182
116.205111,39.973186
116.204585,39.973188
116.204443,39.973186
116.299062,39.985865
116.298986,39.9858
116.298877,39.985727
116.298714,39.985649
116.298408,39.985542
116.297712,39.985309
116.29753,39.985234
116.297336,39.985132
116.297033,39.984937
116.296713,39.984729
116.296574,39.984637
116.296481,39.984527
116.207053,39.97766
116.207502,39.974255
116.20755,39.973816
116.207618,39.973218
116.207624,39.973157
116.207766,39.973156
116.208773,39.973153
116.220046,39.973152
116.218705,39.973153
116.218357,39.973157
116.218154,39.973157
116.216299,39.973154
116.281695,39.978588
116.280959,39.978386
116.281918,39.978798
116.281968,39.978693
116.282055,39.97851
116.282366,39.977844
