id,x,y
567,116.356937,39.904886
568,116.356944,39.904848
569,116.356946,39.904823
570,116.356922,39.904659
571,116.356928,39.904424
572,116.356966,39.903892
573,116.356984,39.903604
574,116.356993,39.903502
575,116.357012,39.903394
576,116.357092,39.903098
577,116.357332,39.902202
578,116.357373,39.902064
579,116.357469,39.901785
580,116.357559,39.901541
581,116.357593,39.901467
582,116.357607,39.901438
583,116.358885,39.907295
584,116.358554,39.907296
585,116.358239,39.907297
586,116.35821,39.907298
587,116.357215,39.907307
588,116.36008,39.923793
589,116.360078,39.923732
590,116.360071,39.923609
591,116.358985,39.923586
592,116.358214,39.92369
593,116.356671,39.918518
594,116.356655,39.918802
595,116.356627,39.919496
596,116.3566,39.920082
597,116.356601,39.92067
598,116.3566,39.921243
599,116.356566,39.921516
600,116.356555,39.921679
601,116.35672,39.921936
602,116.356884,39.922222
603,116.356925,39.922299
604,116.356951,39.922355
605,116.356979,39.922443
606,116.356991,39.922517
607,116.356992,39.922601
608,116.356961,39.922672
609,116.356944,39.923619
610,116.356869,39.898641
611,116.356652,39.898556
612,116.35593,39.898312
613,116.355503,39.898166
614,116.355395,39.898132
615,116.355084,39.898046
616,116.354789,39.897986
617,116.354676,39.897967
618,116.354309,39.897922
619,116.353661,39.897864
620,116.353226,39.897829
621,116.352897,39.897799
622,116.352584,39.897765
623,116.352558,39.897762
624,116.351767,39.897669
625,116.351472,39.897644
626,116.351247,39.897627
627,116.350837,39.897595
628,116.350798,39.897591
629,116.356432,39.940662
630,116.356092,39.940649
631,116.357038,39.918525
632,116.356933,39.918521
633,116.356851,39.918518
634,116.356671,39.918518
635,116.356387,39.944121
636,116.356371,39.943814
637,116.356345,39.943315
638,116.356331,39.943128
639,116.356331,39.943052
640,116.356342,39.942951
641,116.356097,39.9426
642,116.356038,39.942458
643,116.356012,39.942389
644,116.355962,39.942228
645,116.355919,39.942054
646,116.355881,39.941868
647,116.355892,39.941639
648,116.357496,39.913872
649,116.357204,39.91387
650,116.357029,39.91387
651,116.356899,39.913869
652,116.356901,39.913949
653,116.35685,39.914536
654,116.356839,39.914692
655,116.356799,39.915735
656,116.356788,39.916024
657,116.356765,39.916643
658,116.356726,39.917464
659,116.356714,39.917734
660,116.356811,39.918021
661,116.356853,39.918149
662,116.356844,39.918403
663,116.356677,39.918415
664,116.356671,39.918518
665,116.371681,39.948753
666,116.371885,39.948775
667,116.371945,39.94878
668,116.372071,39.948798
669,116.372038,39.948886
670,116.372013,39.948991
671,116.37197,39.949425
672,116.356502,39.940357
673,116.356148,39.940346
674,116.35581,39.940198
675,116.355805,39.940275
676,116.355797,39.940608
677,116.355802,39.940736
678,116.355815,39.940866
679,116.35582,39.940893
680,116.350023,39.896909
681,116.35003,39.896784
682,116.356259,39.928331
683,116.356272,39.928061
